Category;Title;Ingredients
entree;Mini kouglofs aux saumons, chantilly au raifort;Saumon rouge fumé, Pavé de saumon, endive, carotte, mascarpone, citron, crème fleurette, fumet de poisson, gélatine, raifort, Bisque de homard, aneth, sel, poivre
entree;Muffin feuilleté tomate aubergine mozzarella;tomate, aubergine, pâte feuilletée, mozzarella, gruyère
entree;Nems poulet, miel et chèvre;épices, miel, feuille de riz, aiguillette de poulet, bûche de chèvre
entree;Pâté de viande (Normandie);liqueur, muscade, poivre, sel, farine, veau, jambon, poitrine de porc, oeuf, lait, barde de lard, gelée
entree;Petits feuilletés aux pommes et au chèvre;miel, pâte feuilletée, pomme, fromage de chèvre, jaune d'oeuf
entree;Petits soufflés à la pomme de terre au Monsieur Chef;beurre, gruyère râpé, pomme de terre, oeuf, lait, sel et poivre
entree;salade de radis façon sylvie;poivre, sel, vinaigre, huile, tomates cerise, radis
entree;Saucisson au gene;lardons, vin rouge, saucisson
entree;Soufflé au fromage qui ne tombe pas;muscade, beurre, oeuf, comté, farine, lait, sel
entree;Soupe à l'ail (Espagne);curcuma, cumin, ail, pain, oeuf, bouillon, paprika
entree;Soupe à la noix;sel, poivre, noix, crème fraîche, bouillon de volaille, jaune d'oeuf
entree;Soupe au concombre et à la tomate;yaourt, oignon, tomate, concombre, bouillon de volaille
entree;Soupe blettes-poireaux;sel, tomate, poireau, blette, eau, riz rond, bouillon de légumes, mélange 5 baies
entree;Soupe d'asperges vertes au parmesan;sel, poivre, lait demi-écrémé, asperge, crème liquide, parmesan râpé
entree;Soupe de courgette à la moutarde;poivre, sel, moutarde, crème fraîche, courgette, eau, croûtons
entree;Soupe de lentilles et épinards;sel, curry, épinards, lentilles, bouillon de volaille
entree;Soupe de ma voisine à l'agneau et aux épices;sel, huile, gingembre, coriandre, oignon, agneau, céleri, navet, carvi, cannelle, cube de bouillon, double concentré de tomates
entree;Soupe de potimarron à l'asiatique;curry, gingembre, cumin, coriandre, poivre blanc, potimarron, ail, pomme de terre, citronnelle, eau, cube de bouillon, lait de coco
entree;Soupe façon Sophie;sel, poivre, huile d'olive, bouillon de boeuf, crème fraîche, fromage frais, oignon, carotte, poivron vert, poireau, pomme de terre, herbes de Provence, épices pour tajine, ail, eau
entree;Soupe glacée au melon;melon, basilic frais, muscat, eau
entree;Soupe poireau, carottes et petits pois;gros sel, huile d'olive, carotte, poireau, petits pois, ail, eau
entree;Soupe Tom Kha Kai thaïlandaise au Monsieur Cuisine;piment, gingembre, champignon noir, poivron, poireau, filet de poulet, lait de coco, céleri, citronnelle, chou chinois, nuoc mam, sauce soja, jus de citron, bouillon
entree;Tarte tatin de carotte au cumin, chèvre frais et noisettes...;moulin sel de Guérande Ducros, cumin moulu Ducros, beurre, miel, carotte, chèvre frais, oignon, Moulin de Poivre Noir Ducros, noisettes, moulin sel de Guérande Ducros, beurre, farine de blé, eau
entree;Tartines de légumes;sel, poivre, huile d'olive, courgette, tomate, pain complet, eau, herbes de Provence
entree;Terrine de courgettes méditérranéenne;sel, poivre, persil, courgette, oeuf, Parmesan, chapelure, basilic, ail
entree;Terrine de tomates aux oeufs;sel, poivre, huile d'olive, thym, oignon, tomate, oeuf, ail, basilic
entree;Terrine forestiere facile;poivre, persil, cognac, chair à saucisse, foie, champignon, ail, épices, muscade, gingembre, clou de girofle, cannelle
entree;Velouté de blettes surprenant;gingembre, aubergine, courgette, blette, échalote, bouillon, vin blanc, mélange 4 épices, lait concentré non sucré
entree;Velouté de brocolis (sans crème);brocoli, lait concentré non sucré, Volaille, eau
entree;Velouté de Choux de Bruxelles à l'aïl;sel, poivre, beurre, farine, chou de bruxelles, lait, ail, mélange 5 baies
entree;Velouté endive, courgette, carotte et tomate;gruyère râpé, poivre, sel, beurre, tomate, carotte, courgette, endive, échalote, fond de volaille, lait, fromage frais
entree;Velouté glacé de menthe et petits pois au Monsieur Cuisine;beurre, crème fraîche, petits pois, échalote, bouillon de volaille, menthe, sel et poivre
entree;Potage d'automne aux champignons;poivre, sel, huile d'olive, poireau, oignon, champignon, eau, cube de bouillon
entree;Aumônière chêvre et tomates confites;sel, poivre, origan, huile d'olive, tomate, brick, tomates confites à l’huile, échalote, oignon rouge, chèvre, salade, sarriette
entree;Aumônières de St jacques aux petits légumes;persil, sel, poivre, crème fraîche, noix de saint-jacques, brique, julienne, vin blanc, riz basmati
entree;Betterave à la mozzarella;sel, poivre, moutarde à l'ancienne, vinaigre balsamique, huile d'olive, betterave, mozzarella di buffala
entree;Bonbons feuilletés jambon champignons;sel, pesto, pâte brisée, jambon blanc, champignons de Paris, olives noires, jaune d'oeuf
entree;Bruschetta tomate, pignons et skyr;tomates cerise, huile d'olive, pain, ail, skyr, pignons, basilic
entree;Cake-flan au comté;poivre, sel, muscade, comté, oeuf, crème fraîche épaisse, estragon, cerfeuil
entree;Carpaccio de mangue, crevette et ananas;sel, poivre, moutarde, fromage blanc, mangue, ananas, crevette rose, ketchup, citron
entree;Ceviche (Guayaquil);sel, épices, tomate, persil, coriandre, orange, pamplemousse, citron vert, oignon rouge, poisson, saumon, huître, crevettes
entree;Clafoutis au saumon et petites asperges;muscade, sel, poivre, aneth, asperge, maïzena, farine, oeuf, lait, saumon, ciboulette, baies roses
entree;Clafoutis aux champignons et pommes de terre;sel, poivre, muscade, beurre, huile, fromage râpé, oignon, champignons de Paris, pomme de terre, oeuf, béchamel, lait, ciboulette
entree;Clafoutis champêtre aux champignons et au Roquefort;sel, poivre, sucre en poudre, farine, champignons de Paris, roquefort, oeuf, lait
entree;Consommé froid de concombre  à l'aneth;sel, poivre, huile d'olive, aneth, poivron vert, concombre, yaourt nature, ail, citron vert
entree;Consommé Glacé aux Poivrons Jaunes;sel, poivre, huile, oignon, poivron jaune, ail, cube de bouillon, crème fraîche, ciboulette
entree;Feta et tomates grappes rôties;poivre, fleur de sel, sucre, huile d'olive, miel, tomate, feta, oignon nouveau, citron
entree;Feuilleté aux poireaux et jambon;poireau, pâte feuilletée, jambon, mozzarella
entree;feuilletés des grisons;pâte feuilletée, fromage, viande de grison, jaune d'oeuf
entree;Flan de macédoine au yaourt de brebis;muscade, sel, poivre, gruyère râpé, yaourt, oeuf, crème, macédoine
entree;la soupe de potiron de mes élèves (micro-ondes);sucre en poudre, curcuma, gros sel, potiron, lait, eau
entree;Nems feuilletés de Noël (aux escargots);sel, poivre, persil, beurre tendre, pâte feuilletée, escargot, échalote, salade, jaune d'oeuf
entree;Oeuf soufflé au gruyère;sel, poivre, oeuf, gruyère
entree;Pan con tomate revisité;huile d'olive, thym, tomates cerise, muffin complet, ail, sauce Arrabiata, herbes de Provence, sirop d'érable
entree;Pâté lorrain au vin blanc d'Alsace;persil, pâte feuilletée, échalote, lard, échine de porc, vin blanc sec, poivre en grains, jaune d'oeuf
entree;Potage à la farine grillée;sel, poivre, beurre, farine, crème, croûtons, eau, cube de bouillon
entree;Potage de cornichons polonais;sel, poivre, farine, cornichons, bouillon de légumes, cornichons, lait
entree;Potage de semoule à la tunisienne ou 'TCHICH';cumin, sel, poivre, huile, ail, tomates pelées, semoule, eau, citron
entree;Ravioles de canard;beurre, pâtes à lasagnes, oignon, tomate, carotte, cuisse de canard, champignon, ciboulette, crème liquide, lait, bouillon
entree;Rouleaux de printemps rapide;gingembre, sauce piquante, vanille, miel, carotte, galette de riz, nouilles chinoises, bouillon, menthe, laitue, blanc de poulet, ail
entree;Soufflé de fanes de betteraves;betterave, crème fraîche épaisse, oeuf
entree;soupe à l'oignon caramélisé;fromage râpé, beurre, oignon, bouillon, croûtons
entree;Soupe au maïs et au poulet;thym, poireau, farine, beurre, cube de bouillon, filet de poulet, maïs, petits pois, paprika, eau
entree;Soupe aux lardons et pommes de terre;sel, poivre, lardons, pomme de terre, cube de bouillon
entree;Soupe d'asperge froide au citron vert;poivre, sel, asperge, brique, citron vert
entree;Soupe d'automne, potiron noisette;sel, poivre, crème fraîche, oignon, beurre, potiron, noisettes, bouillon de poule
entree;Soupe d'endives (chicons en Belgique);huile, oignon, coriandre, sel, poivre, gingembre, endive, lait, eau, cube de bouillon
entree;Soupe de courge à la truffe noire;huile, maïzena, courge, pomme de terre, crème, lait, oeuf, truffe noire du périgord
entree;Soupe de légumes;persil, thym, poivre, sel, carotte, oignon, courgette, poivron rouge, céleri, rutabaga, pomme de terre, cube de bouillon
entree;Soupe de légumes au reblochon;reblochon, courgette, carotte, pomme de terre
entree;Soupe de légumes aux 2 pois, chiches et cassés;persil, poireau, sel, oignon, tomate, courgette, carotte, pois chiches, pois cassés, pomme de terre, navet, épinards, céleri, ail
entree;Soupe de melon au porto;porto, melon, menthe
entree;Tartare de sardines à la tomate d'Espelette;tomate séchée, piment d'Espelette, oignon, sardine, concentré de tomates, ketchup
entree;Tartare de saumon à l'orange;huile d'olive, gingembre, orange, saumon, citron vert, ciboulette
entree;Tartare de saumon au fromage blanc;poivre, sel, aneth, fromage blanc, saumon, échalote, citron
entree;Tartare de saumon surprise en verrine;tabasco, aneth, huile de sésame, sésame, tomate, tomates cerise, saumon frais, concombre, jus de citron, jus de citron, sel de céleri
entree;Tartare de thon rouge à l'huile d'argan et à la boutargue;poivre, piment d'Espelette, fleur de sel, thon rouge, huile d'argan, jus de citron, ciboulette, pignons, poutargue
entree;Tartine à l'Italienne : aubergine, tomate et mozzarella;sel, poivre, origan, huile d'olive, aubergine, tomate, mozzarella, chèvre, anchois, pain de campagne, ail
entree;Terrine aux oeufs durs;thym, lard fumé, sel, cognac, persil, oignon, Volaille, chair à saucisse, oeuf, échalote, ail
entree;Terrine crevette et saumon;sel, poivre, saumon, colin, crevettes, crabe, concentré de tomates, oeuf, crème
entree;Terrine de porc et de poulet;sel, poivre, cognac, chair à saucisse, escalope de poulet, poitrine fumée, échalote, oeuf, chapelure, laurier
entree;Velouté aux chicons aux chips de pancetta;persil, sel, poivre, muscade, sucre semoule, beurre, endive, bouillon de volaille, pomme de terre, lait entier, pancetta
entree;Velouté de basilic délicieux;sel, poivre, crème fraîche, oignon, basilic, bouillon de volaille
entree;Velouté provençal;courgette, poivron jaune, cube de bouillon, tomate, lait concentré non sucré, basilic, eau
entree;Aumônière de camembert;sel, poivre, crème fraîche, camembert, brick, ciboulette
entree;La tartine nordique;pain de seigle, hareng, jambon cru, pomme
entree;Velouté de fanes de radis;crème fraîche, sel, poivre, oignon, radis, huile de pépin de raisin, bouillon de volaille, pomme de terre
entree;velouté petits pois et champignons;poivre, huile d'olive, kub or, petits pois, champignons de Paris, Vache qui rit®, crème liquide, eau, ciboulette
entree;Bavarois de betterave gingembre et coulis de concombre;sel, poivre, gélatine, fromage blanc, gingembre, sucre, betterave, ail, crème liquide, concombre, citron
entree;Bricks au boeuf;huile d'olive, sel, boeuf haché, brick, paprika, herbes de Provence
entree;Bricks au reblochon et au pommes;sel, poivre, beurre, reblochon, brick, pomme
entree;Bricks aux oeufs;tomate, poivre, sel, gruyère râpé, brick, oeuf, Fines herbes
entree;Bricks aux tomates confites, chèvre et miel;miel, brick, tomates confites à l’huile, fromage de chèvre
entree;Bricks de dinde épicées;miel, fromage râpé, piment, huile d'olive, cognac, crème fraîche, blanc de dinde, lait, jaune d'oeuf, chèvre frais, brick
entree;Brioche perdue au foie gras et aux pommes;miel, beurre, Brioche tranchée U, Bloc de foie gras de Canard U 100g, lait, oeuf, thym, pomme, mélange 4 épices, sel et poivre
entree;Cake thon curry cacahuètes très facile;curry, levure, farine, oeuf, lait, thon, arachide
entree;Carpaccio de poivrons à la coriandre;sel, poivre, coriandre, huile d'olive, poivron jaune, poivron rouge, ail
entree;Carpaccio de sardine;poivre, huile d'olive, sardine, citron, échalote, ciboulette
entree;Caviar d’aubergines par Laurent Mariotte;aubergine, citron, ail, tahini, huile d'olive, sel, poivre, piment d'Espelette
entree;feuilleté au fromage de chèvre frais;huile d'olive, pâte feuilletée, fromage de chèvre, Fines herbes
entree;Feuilletés du sud à la tapenade et aux tomates confites;pâte feuilletée, tapenade, tomates confites à l’huile
entree;Flan de carottes et pommes de terres;beurre, carotte, pomme, oeuf, crème, lait
entree;Flan de saumon au coulis de concombre;sel, poivre, aneth, crème fraîche, saumon fumé, saumon, oeuf, concombre
entree;Gaspacho andaluz (de ma maman !);sel, vinaigre, huile d'olive, poivron vert, oignon, tomate, concombre, oeuf, ail, baguette
entree;Gaspacho rafraîchissant;vinaigre, huile, persil, sel, origan, cumin, oignon, poivron rouge, tomate, concombre, ail, basilic, menthe
entree;Le taboulé de Nicolas Derrstroff;poivre, fleur de sel, huile d'olive, miel, tomate, semoule, Fleurs, feuille de shiso, herbes aromatiques, concombre, citron, bergamote, grenade, piment vert, ail, oignon rouge, ciboule, chou-fleur
entree;Minestrone au pistou au Companion;huile d'olive, oignon, courgette, haricots blancs, haricots verts, petites pâtes, pomme de terre, tomates pelées, sauge, sel et poivre, huile d'olive, basilic, ail, parmesan râpé
entree;Pain de poisson (macédoine - surimi)  facile;sel, poivre, crème fraîche, macédoine, oeuf, gruyère, surimi
entree;Soufflé au camembert;sel, poivre, farine, beurre, lait, oeuf, camembert
entree;Soupe andalouse de peps;sucre, vermicelles, tomates concassées, huile d'olive, échalote, menthe
entree;Soupe broco pomme de terre;sel, persil, beurre, brocoli, pomme de terre, riz
entree;Soupe catalane express;sel, poivre, tabasco, huile d'olive, origan, poivron rouge, tomates pelées, menthe, concombre, ail
entree;Soupe coco facile;sel, poivre, piment, coriandre, carotte, poireau, citron vert, lait de coco, sauce soja, miettes de crabe, crevettes, cube de bouillon
entree;Soupe courgettes et carottes;poivre, sel, cube de bouillon, oignon, carotte, courgette, pomme de terre, céleri
entree;Soupe d'épeautre (vallée de l'oule);huile d'olive, thym, carotte, oignon, épeautre, haricots secs, jarret de porc, lard, blanc de poireau
entree;Soupe de courgettes à la feta;oignon, courgette, pomme de terre, brique, feta, herbes de Provence
entree;Soupe de légumes variés;carotte, poireau, navet, céleri, pomme de terre, échalote
